Entry ID	travelerNames	birthDate	deathDate	gender	tourStartYear	tourEndYear	placeOfVisit	coordinates	visitStartYear	visitStartMonth	visitStartDay	visitEndYear	visitEndMonth	visitEndDay	markers	travelIndex
3793	Hon. Thomas Pelham	1756	1826	Male	1777	1777	Capri	40.55073,14.24263	1777	5		1777	5			6
3793	Hon. Thomas Pelham	1756	1826	Male	1777	1777	Ischia	40.742809,13.94301987	1777	5		1777	5			7
3793	Hon. Thomas Pelham	1756	1826	Male	1777	1777	Rome	41.89305556,12.48277778	1777	6	28	1777	9	2		8
3793	Hon. Thomas Pelham	1756	1826	Male	1777	1777	Florence	43.77138889,11.25416667	1777	9	7	1777	9	28	by	9
3793	Hon. Thomas Pelham	1756	1826	Male	1777	1777	Lucca	43.84198,10.51531029	1777	9	20	1777	9	20		10
3793	Hon. Thomas Pelham	1756	1826	Male	1777	1777	Bologna	44.504822,11.34517956	1777	10	2	1777	10	2	by	11
3793	Hon. Thomas Pelham	1756	1826	Male	1777	1777	Parma	44.80147222,10.328	1777	10		1777	10			12
3793	Hon. Thomas Pelham	1756	1826	Male	1777	1777	Mantua	45.1564168,10.7913751	1777	10		1777	10			13
3793	Hon. Thomas Pelham	1756	1826	Male	1777	1777	Venice	45.43811,12.31814957	1777	10	10	1777	10	17	by	14
3793	Hon. Thomas Pelham	1756	1826	Male	1777	1777	Verona	45.43815833,10.99374167	1777	10	23	1777	10	23	by	15
3793	Hon. Thomas Pelham	1756	1826	Male	1777	1777	Milan	45.4654219,9.1859243	1777	10	28	1777	11	26	by	16
3793	Hon. Thomas Pelham	1756	1826	Male	1777	1777	England	51.50722222,-0.1275	1778	3	28	1778	3	28		17
3793	Hon. Thomas Pelham	1756	1826	Male	1792	1793	Florence	43.77138889,11.25416667	1792	11		1792	11			18
3793	Hon. Thomas Pelham	1756	1826	Male	1792	1793	Pisa	43.70853,10.4036	1793	1		1793	2			19
3793	Hon. Thomas Pelham	1756	1826	Male	1792	1793	Florence	43.77138889,11.25416667	1793	2		1793	2			20
3793	Hon. Thomas Pelham	1756	1826	Male	1792	1793	Rome	41.89305556,12.48277778	1793	3	11	1793	4			21
3793	Hon. Thomas Pelham	1756	1826	Male	1792	1793	Naples	40.840141,14.25226021	1793	4		1793	5			22
3793	Hon. Thomas Pelham	1756	1826	Male	1792	1793	Rome	41.89305556,12.48277778	1793	5		1793	6			23
3793	Hon. Thomas Pelham	1756	1826	Male	1792	1793	Florence	43.77138889,11.25416667	1793	6	23	1793	6	23	-	24
3793	Hon. Thomas Pelham	1756	1826	Male	1792	1793	Genoa	44.40718611,8.933983333	1793	6		1793	12			25
3793	Hon. Thomas Pelham	1756	1826	Male	1792	1793	Turin	45.06666667,7.7	1793	6		1793	12			26
3794	Pelham			Male	1723	1723	Rome	41.89305556,12.48277778	1723	4	7	1723	4	7	dep.	0
3794	Pelham			Male	1784	1784	Rome	41.89305556,12.48277778	1784	3	9	1784	3	9		1
3794	Pelham			Male	1792	1793	Naples	40.840141,14.25226021	1792	12		1793	2			2
3795	Lord John Pelham Clinton	1755	1781	Male	1776	1777	Florence	43.77138889,11.25416667	1776	10	19	1776	10	19	by	0
3795	Lord John Pelham Clinton	1755	1781	Male	1776	1777	Naples	40.840141,14.25226021	1777	1		1777	2			1
3795	Lord John Pelham Clinton	1755	1781	Male	1776	1777	Rome	41.89305556,12.48277778	1777	3	29	1777	6		by	2
3795	Lord John Pelham Clinton	1755	1781	Male	1776	1777	Tivoli	41.959721,12.79805565	1777	4		1777	4			3
3795	Lord John Pelham Clinton	1755	1781	Male	1776	1777	Tivoli	41.959721,12.79805565	1777	4		1777	4			4
3795	Lord John Pelham Clinton	1755	1781	Male	1776	1777	Civitavecchia	42.0924239,11.7954132	1777	4		1777	4			5
3795	Lord John Pelham Clinton	1755	1781	Male	1776	1777	Florence	43.77138889,11.25416667	1777	6	28	1777	6	28	by; -	6
3795	Lord John Pelham Clinton	1755	1781	Male	1776	1777	Pisa	43.70853,10.4036	1777	8	9	1777	8	9	by	7
3795	Lord John Pelham Clinton	1755	1781	Male	1776	1777	Milan	45.4654219,9.1859243	1777	9	7	1777	11	26	by	8
3796	Pell			Male	1737	1738	Rome	41.89305556,12.48277778	1737	12	19	1738	2	20	by	0
3796	Pell			Male	1737	1738	Naples	40.840141,14.25226021	1738	2	23	1738	3	3		1
3796	Pell			Male	1737	1738	Rome	41.89305556,12.48277778	1738	3	8	1738	3	13		2
3796	Pell			Male	1737	1738	Loreto	43.4396423,13.6065668	1738	3	18	1738	3	18		3
3796	Pell			Male	1737	1738	Ravenna	44.4183598,12.2035294	1738	3	21	1738	3	21		4
3796	Pell			Male	1737	1738	Venice	45.43811,12.31814957	1738	3	24	1738	4	8		5
3796	Pell			Male	1737	1738	Padua	45.40638889,11.87777778	1738	4	8	1738	4	8		6
3796	Pell			Male	1737	1738	Verona	45.43815833,10.99374167	1738	4	8	1738	4	8		7
3796	Pell			Male	1737	1738	Mantua	45.1564168,10.7913751	1738	4	12	1738	4	12		8
3796	Pell			Male	1737	1738	Cremona	45.133249,10.0226511	1738	4		1738	4			9
3796	Pell			Male	1737	1738	Milan	45.4654219,9.1859243	1738	4	17	1738	4	20		10
3796	Pell			Male	1737	1738	Turin	45.06666667,7.7	1738	4	20	1738	4	26		11
3796	Pell			Male	1737	1738	Mont Cenis	45.260162,6.900895	1738	4		1738	5			12
3796	Pell			Male	1737	1738	Lausanne	46.5196,6.632219791	1738	5	14	1738	5	14		13
3799	Henry Herbert, 10th Earl of Pembroke	1734	1794	Male	1753	1755	Venice	45.43811,12.31814957	1753	3	7	1753	3	7	-	0
3799	Henry Herbert, 10th Earl of Pembroke	1734	1794	Male	1753	1755	Padua	45.40638889,11.87777778	1753	3		1753	4			1
3799	Henry Herbert, 10th Earl of Pembroke	1734	1794	Male	1753	1755	Vicenza	45.54672,11.5475	1753	3		1753	4			2
3799	Henry Herbert, 10th Earl of Pembroke	1734	1794	Male	1753	1755	Verona	45.43815833,10.99374167	1753	3		1753	4			3
3799	Henry Herbert, 10th Earl of Pembroke	1734	1794	Male	1753	1755	Rome	41.89305556,12.48277778	1753	4	14	1753	4	14	by	4
3799	Henry Herbert, 10th Earl of Pembroke	1734	1794	Male	1753	1755	Florence	43.77138889,11.25416667	1753	6		1753	8			5
3799	Henry Herbert, 10th Earl of Pembroke	1734	1794	Male	1753	1755	Pisa	43.70853,10.4036	1753	6	17	1753	6	17		6
3799	Henry Herbert, 10th Earl of Pembroke	1734	1794	Male	1753	1755	Siena	43.31833333,11.33138889	1753	8	8	1753	8	8	-	7
3799	Henry Herbert, 10th Earl of Pembroke	1734	1794	Male	1753	1755	Rome	41.89305556,12.48277778	1753	8		1754	8			8
3799	Henry Herbert, 10th Earl of Pembroke	1734	1794	Male	1753	1755	Florence	43.77138889,11.25416667	1754	8		1754	8		-	9
3799	Henry Herbert, 10th Earl of Pembroke	1734	1794	Male	1753	1755	Genoa	44.40718611,8.933983333	1754	9	1	1754	9	1		10
3799	Henry Herbert, 10th Earl of Pembroke	1734	1794	Male	1753	1755	Leghorn	43.55,10.31666667	1754	9	16	1754	9	16		11
3799	Henry Herbert, 10th Earl of Pembroke	1734	1794	Male	1753	1755	Tivoli	41.959721,12.79805565	1754			1754				12
3799	Henry Herbert, 10th Earl of Pembroke	1734	1794	Male	1753	1755	Florence	43.77138889,11.25416667	1754	9		1755	12			13
3799	Henry Herbert, 10th Earl of Pembroke	1734	1794	Male	1753	1755	England	51.50722222,-0.1275	1755	12		1755	12			14
3799	Henry Herbert, 10th Earl of Pembroke	1734	1794	Male	1768	1769	Paris	48.85657778,2.351827778	1768	11		1768	11			15
3799	Henry Herbert, 10th Earl of Pembroke	1734	1794	Male	1768	1769	Rome	41.89305556,12.48277778	1768	11		1768	11		-	16
3799	Henry Herbert, 10th Earl of Pembroke	1734	1794	Male	1768	1769	Naples	40.840141,14.25226021	1768	12	13	1769	1	17		17
3799	Henry Herbert, 10th Earl of Pembroke	1734	1794	Male	1768	1769	Rome	41.89305556,12.48277778	1769	3	8	1769	3	8		18
3799	Henry Herbert, 10th Earl of Pembroke	1734	1794	Male	1768	1769	Naples	40.840141,14.25226021	1769	4	12	1769	4	12	-	19
3799	Henry Herbert, 10th Earl of Pembroke	1734	1794	Male	1768	1769	Corsica	42.148235,9.102701187	1769	4		1769	4			20
3799	Henry Herbert, 10th Earl of Pembroke	1734	1794	Male	1768	1769	Florence	43.77138889,11.25416667	1769	4		1769	4		end	21
3799	Henry Herbert, 10th Earl of Pembroke	1734	1794	Male	1768	1769	Venice	45.43811,12.31814957	1769	5	3	1769	5	3	-	22
3799	Henry Herbert, 10th Earl of Pembroke	1734	1794	Male	1768	1769	Florence	43.77138889,11.25416667	1769	6	3	1769	6	3	by	23
3799	Henry Herbert, 10th Earl of Pembroke	1734	1794	Male	1768	1769	Leghorn	43.55,10.31666667	1769	6	21	1769	6	21		24
3799	Henry Herbert, 10th Earl of Pembroke	1734	1794	Male	1768	1769	Turin	45.06666667,7.7	1769	8		1769	8			25
3799	Henry Herbert, 10th Earl of Pembroke	1734	1794	Male	1768	1769	Milan	45.4654219,9.1859243	1769	12		1769	12			26
3799	Henry Herbert, 10th Earl of Pembroke	1734	1794	Male	1768	1769	England	51.50722222,-0.1275	1770			1770			early	27
3799	Henry Herbert, 10th Earl of Pembroke	1734	1794	Male	1784	1786	London	51.50853,-0.12574	1783	10	20	1783	10	20	dep.	28
3799	Henry Herbert, 10th Earl of Pembroke	1734	1794	Male	1784	1786	Naples	40.840141,14.25226021	1783	10		1785	1			29
3799	Henry Herbert, 10th Earl of Pembroke	1734	1794	Male	1784	1786	Sicily	38.18333333,15.55	1783	10		1785	1			30
3799	Henry Herbert, 10th Earl of Pembroke	1734	1794	Male	1784	1786	Naples	40.840141,14.25226021	1785	1		1785	1			31
3799	Henry Herbert, 10th Earl of Pembroke	1734	1794	Male	1784	1786	Leghorn	43.55,10.31666667	1785	1		1785	9			32
3799	Henry Herbert, 10th Earl of Pembroke	1734	1794	Male	1784	1786	Naples	40.840141,14.25226021	1785	9		1785	9			33
3799	Henry Herbert, 10th Earl of Pembroke	1734	1794	Male	1784	1786	Rome	41.89305556,12.48277778	1785	9		1785	10			34
3799	Henry Herbert, 10th Earl of Pembroke	1734	1794	Male	1784	1786	Florence	43.77138889,11.25416667	1785	10		1785	10			35
3799	Henry Herbert, 10th Earl of Pembroke	1734	1794	Male	1784	1786	Rome	41.89305556,12.48277778	1786	1		1786	1		by	36
3799	Henry Herbert, 10th Earl of Pembroke	1734	1794	Male	1784	1786	Leghorn	43.55,10.31666667	1786	6		1786	6		-	37
3799	Henry Herbert, 10th Earl of Pembroke	1734	1794	Male	1784	1786	England	51.50722222,-0.1275	1786	6		1786	8			38
3799	Henry Herbert, 10th Earl of Pembroke	1734	1794	Male	1789	1789	Venice	45.43811,12.31814957	1789	1	3	1789	1	3		39
3799	Henry Herbert, 10th Earl of Pembroke	1734	1794	Male	1789	1789	Rome	41.89305556,12.48277778	1789	4	6	1789	4	6		40
3799	Henry Herbert, 10th Earl of Pembroke	1734	1794	Male	1789	1789	Leghorn	43.55,10.31666667	1789	4	21	1789	4	21		41
3799	Henry Herbert, 10th Earl of Pembroke	1734	1794	Male	1789	1789	Venice	45.43811,12.31814957	1789	5	20	1789	6	8		42
3799	Henry Herbert, 10th Earl of Pembroke	1734	1794	Male	1789	1789	England	51.50722222,-0.1275	1789	9	12	1789	9	12	by	43
3800	Penman			Male	1775	1775	Florence	43.77138889,11.25416667	1775	3	24	1775	3	24		0
3801	John Penn	1760	1834	Male	1790	1791	Florence	43.77138889,11.25416667	1790			1790				0
3801	John Penn	1760	1834	Male	1790	1791	Rome	41.89305556,12.48277778	1791	5		1791	5		by	1
3801	John Penn	1760	1834	Male	1790	1791	Naples	40.840141,14.25226021	1791	5		1791	12			2
3802	Penn			Male	1777	1777	Rome	41.89305556,12.48277778	1777	12		1777	12			0
3803	Edward Pennant			Male	1765	1765	Florence	43.77138889,11.25416667	1765	8		1765	8		by; -; -	0
3803	Edward Pennant			Male	1765	1765	Venice	45.43811,12.31814957	1773	7	14	1773	7	14	[	1
3804	John Pennant			Male	1756	1757	Turin	45.06666667,7.7	1756	6		1756	6			0
3804	John Pennant			Male	1756	1757	Florence	43.77138889,11.25416667	1756			1756				1
3804	John Pennant			Male	1756	1757	Rome	41.89305556,12.48277778	1756			1756				2
3804	John Pennant			Male	1756	1757	Venice	45.43811,12.31814957	1757	5	18	1757	6	20		3
3805	Richard Pennant	1736	1808	Male	1756	1757	Turin	45.06666667,7.7	1756	6		1756	6			0
3805	Richard Pennant	1736	1808	Male	1756	1757	Florence	43.77138889,11.25416667	1756			1756				1
3805	Richard Pennant	1736	1808	Male	1756	1757	Rome	41.89305556,12.48277778	1756			1756				2
3805	Richard Pennant	1736	1808	Male	1756	1757	Venice	45.43811,12.31814957	1756	5	18	1757	6	20		3
3806	Pennant			Male	1790	1790	Venice	45.43811,12.31814957	1790	10	29	1790	11	6		0
3807	Pennington			Male	1779	1779	Naples	40.840141,14.25226021	1779	1	22	1779	8	28	by	0
3807	Pennington			Male	1779	1779	Pompeii	40.750556,14.489722	1779	1	22	1779	1	22		1
3808	Edward Penny	1714	1791	Male	1740	1742	Florence	43.77138889,11.25416667	1740			1740			?	0
3808	Edward Penny	1714	1791	Male	1740	1742	Rome	41.89305556,12.48277778	1741	7		1741	7		by	1
3808	Edward Penny	1714	1791	Male	1740	1742	Bologna	44.504822,11.34517956	1741	12		1741	12			2
3808	Edward Penny	1714	1791	Male	1740	1742	Venice	45.43811,12.31814957	1742	1		1742	1			3
3809	Thomas Penrose	1769	1851	Male	1794	1801	Florence	43.77138889,11.25416667	1794	6	12	1797	1			0
3809	Thomas Penrose	1769	1851	Male	1794	1801	Venice	45.43811,12.31814957	1797	1	23	1797	1	23		1
3809	Thomas Penrose	1769	1851	Male	1794	1801	London	51.50853,-0.12574	1797	1		1797	12			2
3809	Thomas Penrose	1769	1851	Male	1794	1801	Florence	43.77138889,11.25416667	1799	7	13	1800	12		by	3
3809	Thomas Penrose	1769	1851	Male	1794	1801	Udine	46.064522,13.23806953	1801	10		1801	10		by	4
3810	Henry Penton	1736	1812	Male	1758	1759	Leghorn	43.55,10.31666667	1758	7	21	1758	7	21	-	0
3810	Henry Penton	1736	1812	Male	1758	1759	Rome	41.89305556,12.48277778	1759	7		1759	12			1
3810	Henry Penton	1736	1812	Male	1793	1794	Naples	40.840141,14.25226021	1793	11	17	1793	11	17	by	2
3810	Henry Penton	1736	1812	Male	1793	1794	Rome	41.89305556,12.48277778	1793	12		1794	12			3
3810.1	Anne Knowler			Female	1793	1794	Naples	40.840141,14.25226021	1793	11	17	1793	11	17	by	0
3810.1	Anne Knowler			Female	1793	1794	Rome	41.89305556,12.48277778	1793	12		1794	12			1
3811	Michael Pepper			Male	1779	1780	Venice	45.43811,12.31814957	1779	11	6	1779	11	6	by	0
3811	Michael Pepper			Male	1779	1780	Rome	41.89305556,12.48277778	1779	12		1780	4	19		1
3811	Michael Pepper			Male	1779	1780	Florence	43.77138889,11.25416667	1780	4		1780	12			2
3812	Lucas Pepys	1742	1830	Male	1767	1768	Turin	45.06666667,7.7	1767	10		1767	10			0
3812	Lucas Pepys	1742	1830	Male	1767	1768	Genoa	44.40718611,8.933983333	1767	11	5	1767	11	5		1
3812	Lucas Pepys	1742	1830	Male	1767	1768	Pavia	45.18528056,9.155	1767	11		1767	11			2
3812	Lucas Pepys	1742	1830	Male	1767	1768	Milan	45.4654219,9.1859243	1767	11	7	1767	11	7		3
3812	Lucas Pepys	1742	1830	Male	1767	1768	Cremona	45.133249,10.0226511	1767	11		1767	11			4
3812	Lucas Pepys	1742	1830	Male	1767	1768	Piacenza	45.05242,9.69342	1767	11	11	1767	11	11		5
3812	Lucas Pepys	1742	1830	Male	1767	1768	Parma	44.80147222,10.328	1767	11	12	1767	11	12		6
3812	Lucas Pepys	1742	1830	Male	1767	1768	Modena	44.64783,10.92539	1767	11		1767	11			7
3812	Lucas Pepys	1742	1830	Male	1767	1768	Bologna	44.504822,11.34517956	1767	11		1767	11			8
3812	Lucas Pepys	1742	1830	Male	1767	1768	Florence	43.77138889,11.25416667	1767	11	21	1767	12	5		9
3812	Lucas Pepys	1742	1830	Male	1767	1768	Lucca	43.84198,10.51531029	1767	12		1767	12			10
3812	Lucas Pepys	1742	1830	Male	1767	1768	Pisa	43.70853,10.4036	1767	12		1767	12			11
3812	Lucas Pepys	1742	1830	Male	1767	1768	Leghorn	43.55,10.31666667	1767	12		1767	12			12
3812	Lucas Pepys	1742	1830	Male	1767	1768	Siena	43.31833333,11.33138889	1767	12		1767	12			13
3812	Lucas Pepys	1742	1830	Male	1767	1768	Lake Bolsena	42.6,11.93333	1767	12		1767	12			14
3812	Lucas Pepys	1742	1830	Male	1767	1768	Rome	41.89305556,12.48277778	1767	12	22	1767	12	26		15
3812	Lucas Pepys	1742	1830	Male	1767	1768	Naples	40.840141,14.25226021	1767	12	29	1768	1			16
3812	Lucas Pepys	1742	1830	Male	1767	1768	Vesuvius	40.82293,14.42874	1767	12		1768	1			17
3812	Lucas Pepys	1742	1830	Male	1767	1768	Herculaneum	40.80569,14.34799	1767	12		1768	1			18
3812	Lucas Pepys	1742	1830	Male	1767	1768	Rome	41.89305556,12.48277778	1768	1	27	1768	3	12		19
3812	Lucas Pepys	1742	1830	Male	1767	1768	Terni	42.56666667,12.65	1768	3		1768	3			20
3812	Lucas Pepys	1742	1830	Male	1767	1768	Loreto	43.4396423,13.6065668	1768	3		1768	3			21
3812	Lucas Pepys	1742	1830	Male	1767	1768	Ancona	43.61666667,13.51666667	1768	3		1768	3			22
3812	Lucas Pepys	1742	1830	Male	1767	1768	Bologna	44.504822,11.34517956	1768	3		1768	3			23
3812	Lucas Pepys	1742	1830	Male	1767	1768	Venice	45.43811,12.31814957	1768	3	22	1768	3	28		24
3812	Lucas Pepys	1742	1830	Male	1767	1768	Padua	45.40638889,11.87777778	1768	3		1768	5			25
3812	Lucas Pepys	1742	1830	Male	1767	1768	Vicenza	45.54672,11.5475	1768	3		1768	5			26
3812	Lucas Pepys	1742	1830	Male	1767	1768	Verona	45.43815833,10.99374167	1768	3		1768	5			27
3812	Lucas Pepys	1742	1830	Male	1767	1768	England	51.50722222,-0.1275	1768	5		1768	5			28
3813	Sir John, 5th Bt. Perceval	1683	1748	Male	1706	1707	England	51.50722222,-0.1275	1705	7		1705	7		dep.	0
3813	Sir John, 5th Bt. Perceval	1683	1748	Male	1706	1707	Padua	45.40638889,11.87777778	1706	10	9	1706	10	9		1
3813	Sir John, 5th Bt. Perceval	1683	1748	Male	1706	1707	Venice	45.43811,12.31814957	1706	10		1707	1			2
3813	Sir John, 5th Bt. Perceval	1683	1748	Male	1706	1707	Rome	41.89305556,12.48277778	1707	1		1707	3	23	by	3
3813	Sir John, 5th Bt. Perceval	1683	1748	Male	1706	1707	Florence	43.77138889,11.25416667	1707	3	28	1707	3	28	-	4
3813	Sir John, 5th Bt. Perceval	1683	1748	Male	1706	1707	Leghorn	43.55,10.31666667	1707	3		1707	4			5
3813	Sir John, 5th Bt. Perceval	1683	1748	Male	1706	1707	Lerici	44.0756332,9.9169337	1707	4		1707	4			6
3813	Sir John, 5th Bt. Perceval	1683	1748	Male	1706	1707	Genoa	44.40718611,8.933983333	1707	4		1707	4			7
3813	Sir John, 5th Bt. Perceval	1683	1748	Male	1706	1707	Turin	45.06666667,7.7	1707	4		1707	10			8
3813	Sir John, 5th Bt. Perceval	1683	1748	Male	1706	1707	England	51.50722222,-0.1275	1707	10		1707	10			9
3814	Robert Perceval	1756	1839	Male	1781	1783	Italy	41.89305556,12.48277778	1781			1783			?	0
3815	Lord Algernon Percy	1750	1830	Male	1768	1769	Alessandria	44.907242,8.611559868	1768	1		1768	10			0
3815	Lord Algernon Percy	1750	1830	Male	1768	1769	Genoa	44.40718611,8.933983333	1768	1		1768	10			1
3815	Lord Algernon Percy	1750	1830	Male	1768	1769	Florence	43.77138889,11.25416667	1768	10	16	1768	11	11	by	2
3815	Lord Algernon Percy	1750	1830	Male	1768	1769	Rome	41.89305556,12.48277778	1769	2	3	1769	2	3	by	3
3815	Lord Algernon Percy	1750	1830	Male	1768	1769	Naples	40.840141,14.25226021	1769	2		1769	3			4
3815	Lord Algernon Percy	1750	1830	Male	1768	1769	Rome	41.89305556,12.48277778	1769	3		1769	3		-	5
3815	Lord Algernon Percy	1750	1830	Male	1768	1769	Venice	45.43811,12.31814957	1769	5	3	1769	5	3		6
3815	Lord Algernon Percy	1750	1830	Male	1768	1769	Milan	45.4654219,9.1859243	1769	5		1769	10			7
3815	Lord Algernon Percy	1750	1830	Male	1768	1769	Turin	45.06666667,7.7	1769	5		1769	10			8
3815	Lord Algernon Percy	1750	1830	Male	1768	1769	Vienna	48.20849,16.37208	1769	10		1771	3			9
3815	Lord Algernon Percy	1750	1830	Male	1768	1769	England	51.50722222,-0.1275	1771	7		1771	7			10
3815	Lord Algernon Percy	1750	1830	Male	1782	1783	Geneva	46.20222,6.14569	1782	7		1782	7			11
3815	Lord Algernon Percy	1750	1830	Male	1782	1783	Florence	43.77138889,11.25416667	1782	8		1782	8		-	12
3815	Lord Algernon Percy	1750	1830	Male	1782	1783	Rome	41.89305556,12.48277778	1782	12	2	1783	4	8	by	13
3815	Lord Algernon Percy	1750	1830	Male	1782	1783	Florence	43.77138889,11.25416667	1783	7		1783	7			14
3815.1	Isabella Burrell			Female	1782	1783	Geneva	46.20222,6.14569	1782	7		1782	7			0
3815.1	Isabella Burrell			Female	1782	1783	Florence	43.77138889,11.25416667	1782	8		1782	8		-	1
3815.1	Isabella Burrell			Female	1782	1783	Rome	41.89305556,12.48277778	1782	12	2	1783	4	8	by	2
3815.1	Isabella Burrell			Female	1782	1783	Florence	43.77138889,11.25416667	1783	7		1783	7			3
3815.2	Daughter of Lord Algernon Percy			Female	1783	1783	Rome	41.89305556,12.48277778	1783	1		1783	4	8	by	0
3815.2	Daughter of Lord Algernon Percy			Female	1783	1783	Florence	43.77138889,11.25416667	1783	7		1783	7			1
3816	Francis Perkins			Male	1701	1701	Padua	45.40638889,11.87777778	1701	5	22	1701	5	22		0
3816	Francis Perkins			Male	1701	1701	Rome	41.89305556,12.48277778	1701	5		1701	12			1
3817	John Peter Perkins			Male	1739	1739	Siena	43.31833333,11.33138889	1739			1739				0
3818	William Perkins	1724		Male	1759	1759	Rome	41.89305556,12.48277778	1759	4	15	1759	4	15		0
3819	Perkins			Male	1734	1734	Venice	45.43811,12.31814957	1734	3		1734	3		-	0
3819	Perkins			Male	1770	1770	Bologna	44.504822,11.34517956	1770	1		1770	9		-	1
3819	Perkins			Male	1770	1770	Florence	43.77138889,11.25416667	1770	9		1770	9		-	2
3820	Perrault			Male	1711	1711	Florence	43.77138889,11.25416667	1711	2	15	1711	2	15		0
3820	Perrault			Male	1739	1740	Turin	45.06666667,7.7	1739	11		1739	11			1
3820	Perrault			Male	1739	1740	Florence	43.77138889,11.25416667	1740	7		1740	7			2
3821	Charles Perrott	1677	1706	Male	1704	1706	Padua	45.40638889,11.87777778	1704	10	7	1704	10	7		0
3821	Charles Perrott	1677	1706	Male	1704	1706	Rome	41.89305556,12.48277778	1705	3		1705	3			1
3821	Charles Perrott	1677	1706	Male	1704	1706	Venice	45.43811,12.31814957	1706	11		1706	11			2
3822	James Perrott			Male	1701	1701	Padua	45.40638889,11.87777778	1701	5	22	1701	5	22		0
3823	William Perry	1714	1757	Male	1736	1736	Rome	41.89305556,12.48277778	1736	5	10	1736	5	10		0
3823	William Perry	1714	1757	Male	1736	1736	Turin	45.06666667,7.7	1736	7		1736	7		-	1
3823	William Perry	1714	1757	Male	1753	1753	Rome	41.89305556,12.48277778	1753	1		1753	6			2
3823	William Perry	1714	1757	Male	1753	1753	Florence	43.77138889,11.25416667	1753	6		1753	6			3
3824	Col. Perry			Male	1749	1749	Naples	40.840141,14.25226021	1749	12		1749	12			0
3825	Capt. Perry			Male	1764	1765	Florence	43.77138889,11.25416667	1764	7	11	1764	7	11	-	0
3825	Capt. Perry			Male	1764	1765	Rome	41.89305556,12.48277778	1764	7		1764	10	26	-	1
3825	Capt. Perry			Male	1764	1765	Naples	40.840141,14.25226021	1764	10		1765	1		[	2
3826	Robert Perryman			Male	1744	1744	Genoa	44.40718611,8.933983333	1744			1744				0
3826	Robert Perryman			Male	1747	1747	Genoa	44.40718611,8.933983333	1747			1747				1
3826	Robert Perryman			Male	1763	1763	Naples	40.840141,14.25226021	1763	1	18	1763	1	18		2
3827	Perryman			Male	1754	1754	Leghorn	43.55,10.31666667	1754	4		1754	4			0
3830	James Drummond, 5th Earl of Perth	1673	1720	Male	1717	1719	Rome	41.89305556,12.48277778	1718	1		1718	3			0
3830	James Drummond, 5th Earl of Perth	1673	1720	Male	1717	1719	Urbino	43.72523889,12.6372	1718	3		1718	3			1
3830	James Drummond, 5th Earl of Perth	1673	1720	Male	1717	1719	Milan	45.4654219,9.1859243	1719	2		1719	3			2
3830	James Drummond, 5th Earl of Perth	1673	1720	Male	1717	1719	Rome	41.89305556,12.48277778	1719	3		1719	4	18		3
3830	James Drummond, 5th Earl of Perth	1673	1720	Male	1717	1719	Leghorn	43.55,10.31666667	1719	4		1719	12			4
3831	Edmond Henry Pery	1758	1844	Male	1777	1779	Turin	45.06666667,7.7	1777			1778				0
3831	Edmond Henry Pery	1758	1844	Male	1777	1779	Genoa	44.40718611,8.933983333	1777			1778				1
3831	Edmond Henry Pery	1758	1844	Male	1777	1779	Rome	41.89305556,12.48277778	1778	1		1778	12			2
3831	Edmond Henry Pery	1758	1844	Male	1777	1779	Naples	40.840141,14.25226021	1778	12		1778	12			3
3831	Edmond Henry Pery	1758	1844	Male	1777	1779	Rome	41.89305556,12.48277778	1779	2		1779	2			4
3832	Charles Mordaunt, 3rd Earl of Peterborough	1658	1735	Male	1706	1707	Spain	40.4165,-3.70256	1706	1		1706	10			0
3832	Charles Mordaunt, 3rd Earl of Peterborough	1658	1735	Male	1706	1707	Genoa	44.40718611,8.933983333	1706	1		1706	10			1
3832	Charles Mordaunt, 3rd Earl of Peterborough	1658	1735	Male	1706	1707	Turin	45.06666667,7.7	1706	10		1706	11			2
3832	Charles Mordaunt, 3rd Earl of Peterborough	1658	1735	Male	1706	1707	Spain	40.4165,-3.70256	1706	12		1707	3			3
3832	Charles Mordaunt, 3rd Earl of Peterborough	1658	1735	Male	1706	1707	Genoa	44.40718611,8.933983333	1707	3		1707	4			4
3832	Charles Mordaunt, 3rd Earl of Peterborough	1658	1735	Male	1706	1707	Turin	45.06666667,7.7	1707	4	21	1707	4	21	by	5
3832	Charles Mordaunt, 3rd Earl of Peterborough	1658	1735	Male	1706	1707	Leghorn	43.55,10.31666667	1707	4		1707	4			6
3832	Charles Mordaunt, 3rd Earl of Peterborough	1658	1735	Male	1706	1707	England	51.50722222,-0.1275	1707	8		1707	8			7
3832	Charles Mordaunt, 3rd Earl of Peterborough	1658	1735	Male	1711	1712	Vienna	48.20849,16.37208	1711	2		1711	2			8
3832	Charles Mordaunt, 3rd Earl of Peterborough	1658	1735	Male	1711	1712	Turin	45.06666667,7.7	1711	4	29	1711	4	29	by	9
3832	Charles Mordaunt, 3rd Earl of Peterborough	1658	1735	Male	1711	1712	Genoa	44.40718611,8.933983333	1711	5	5	1711	5	5	by	10
3832	Charles Mordaunt, 3rd Earl of Peterborough	1658	1735	Male	1711	1712	Venice	45.43811,12.31814957	1711	5	8	1711	5	8		11
3832	Charles Mordaunt, 3rd Earl of Peterborough	1658	1735	Male	1711	1712	Genoa	44.40718611,8.933983333	1711	5	14	1711	5	14		12
